language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,137997,Al Shifa Premium Saudi Sidr Honey 475g,Fresh & Local///Fruits from farms///Honey,Al Shifa,Saudi Sidr honey from Al Shifa offers a royal taste from the heart of the south. Al Shifa presents a rare and unique variety of Saudi honey  produced by Saudi hands in the southern region of the Kingdom  specifically in Al Baha. It is distinguished by its golden-amber color and aromatic fragrance  and is considered one of the most famous types of Saudi honey. Local beekeepers produce it using natural methods that preserve its valuable nutritional properties. It features a thick consistency and a distinct sweet flavor and is traditionally used in preparing popular local dishes in the Kingdom,,333.0,333.00,G,475,8,0.0,https://images.todoorstep.com/product/164600441/Ar.jpg?t=1744675200
en,138277,Luna UHT Full Cream Milk 18x200ml,Supermarket///Retail///Packaged Products,Luna,Long-life full cream milk.,,26.0,26.00,ML,200,6,0.0,https://images.todoorstep.com/product/162100426/Ar.jpg?t=1744675200
en,138285,Luna UHT Strawberry Milk 18x200ml,Supermarket///Retail///Packaged Products,Luna,Long-life strawberry flavored milk.,,25.5,25.50,ML,200,6,0.0,https://images.todoorstep.com/product/162200128/Ar.jpg?t=1744675200
en,138425,Al Khair Saudi Coffee Cardamom 10×30g,Supermarket///Retail///Beverages,Al Khair,Convenient sachets of Saudi coffee with cardamom. Easy to prepare and full of authentic flavor.,,29.95,29.95,G,30,8,0.0,https://images.todoorstep.com/product/161300071/Ar.jpg?t=1744675200
en,138426,Al Khair Saudi Coffee Cardamom 12×5g,Supermarket///Retail///Beverages,Al Khair,Traditional Saudi coffee flavored with cardamom. A rich and aromatic drink perfect for gatherings.,,20.5,20.50,G,5,8,0.0,https://images.todoorstep.com/product/161300080/Ar.jpg?t=1744675200
en,138440,Mulinoi Bianco Mulino Bianco Baiocchi Cookies with Hazelnut & Cocoa Cream 200g,Supermarket///Retail///Breakfast & Snacks,Mulinoi Bianco,Sandwich cookies filled with hazelnut and cocoa cream. A delightful combination of crunch and smooth filling.,,22.75,22.75,G,200,8,0.0,https://images.todoorstep.com/product/161350141/Ar.jpg?t=1744675200
en,138625,Xana Peach 250ml,Supermarket///Retail///Beverages,Xana,Refreshing peach juice with a naturally sweet taste. Best enjoyed chilled at any time of the day.,,10.25,10.25,ML,250,8,0.0,https://images.todoorstep.com/product/160300141/Ar.jpg?t=1744675200
en,138835,Ritz Crackers Original 12×39.6g,Supermarket///Retail///Breakfast & Snacks,Ritz,Original crackers with light salty taste. Crispy and perfect for any occasion.  ,,17.0,17.00,G,39.6,8,0.0,https://images.todoorstep.com/product/157700398/Ar.jpg?t=1756879815
en,138840,Star Soda Drink 6×300ml,Supermarket///Retail///Beverages,Star,Star Soda Soft Drink 6×300ml  refreshing and perfect for sharing.,,11.25,11.25,ML,300,6,0.0,https://images.todoorstep.com/product/157750117/Ar.jpg?t=1744675200
en,138845,Yong Chin Sulphur Soap 100g,Supermarket///Retail///Care And Hygiene,Yong Chin,Sulphur soap for deep cleansing. Helps purify and refresh the skin.  ,,12.25,12.25,G,100,8,0.0,https://images.todoorstep.com/product/157650773/Ar.jpg?t=1744675200
en,138886,Sprite Zero Can 6x320ml,Supermarket///Retail///Beverages,Sprite,Sparkling lemon-lime soft drink  zero sugar.,,15.5,15.50,ML,320,6,0.0,https://images.todoorstep.com/product/157200094/Ar.jpg?t=1744675200
en,138916,Oreo Milk & Chocolate Cookies 12×36.8g,Supermarket///Retail///Breakfast & Snacks,Oreo,Oreo Milk & Chocolate  rich and delicious mix of milk and cocoa.,,16.0,16.00,G,36.8,8,0.0,https://images.todoorstep.com/product/156950184/Ar.jpg?t=1756879836
en,138917,Oreo Gold Cookies 12×36.8g,Supermarket///Retail///Breakfast & Snacks,Oreo,Oreo Gold Cookies  unique flavor  perfect for snacks and desserts.,,16.0,16.00,G,36.8,8,0.0,https://images.todoorstep.com/product/157000050/Ar.jpg?t=1756879808
en,138970,Lotus XL Biscuits 16x25g,Supermarket///Retail///Breakfast & Snacks,Lotus,XL Lotus caramelized biscuits multipack.,,20.95,20.95,G,25,8,0.0,https://images.todoorstep.com/product/156600601/Ar.jpg?t=1744675200
en,139029,Colgate Natural Toothpaste Black Seed 75ml,Health & Beauty///Beauty///Personal Grooming,Colgate,Natural toothpaste with black seed extract.,,31.75,31.75,ML,75,8,0.0,https://images.todoorstep.com/product/156500116/Ar.jpg?t=1744675200
en,139135,Thessalos Greek Spread Cheese 200g,Supermarket///Retail///Cheese & Cold Cuts,Thessalos,Creamy Greek spreadable cheese.,,20.0,20.00,G,200,8,0.0,https://images.todoorstep.com/product/155500093/Ar.jpg?t=1744675200
en,139188,Original Mixed Fruit Drink 250ml (21 Pack),Supermarket///Retail///Beverages,Original,Mixed fruit drink combining multiple flavors in one refreshing pack.,,35.75,35.75,ML,250,4,0.0,https://images.todoorstep.com/product/155200277/Ar.jpg?t=1744675200
en,139269,Bunna Drip Coffee Forte 10×10g,Supermarket///Retail///Beverages,Bunna,Drip coffee Forte with intense flavor. Strong and aromatic for an energy boost.  ,,32.0,32.00,G,10,8,0.0,https://images.todoorstep.com/product/154950105/Ar.jpg?t=1744675200
en,139273,Bunna Drip Coffee Lusso 10×10g,Supermarket///Retail///Beverages,Bunna,Drip coffee Lusso with bold taste. Balanced and refined for coffee lovers.  ,,32.0,32.00,G,10,8,0.0,https://images.todoorstep.com/product/155000081/Ar.jpg?t=1744675200
en,139274,Bunna Drip Coffee Cielo 10×10g,Supermarket///Retail///Beverages,Bunna,Drip coffee Cielo with rich aroma. Smooth flavor for a perfect coffee experience.  ,,32.0,32.00,G,10,8,0.0,https://images.todoorstep.com/product/155000099/Ar.jpg?t=1744675200
en,139576,Ival Water 6×1.5L,Supermarket///Retail///Beverages,Ival,Natural bottled water with crisp taste. Essential for freshness and hydration every day.  ,,5.47,5.47,لتر,1.5,4,0.0,https://images.todoorstep.com/product/152500098/Ar.jpg?t=1744675200
en,139579,Oska Water 6×1.5L,Supermarket///Retail///Beverages,Oska,Pure bottled water with refreshing taste. Clean and natural for daily hydration.  ,,8.25,8.25,لتر,1.5,4,0.0,https://images.todoorstep.com/product/152500135/Ar.jpg?t=1744675200
en,139582,Herrs Herr’s Jalapeno Crunchy Cheese Stix 255g,Supermarket///Retail///Breakfast & Snacks,Herrs,Crunchy cheese stix with jalapeno flavor.,,20.95,20.95,G,255,8,0.0,https://images.todoorstep.com/product/152500418/Ar.jpg?t=1744675200
en,139584,Herrs Herr’s Crunchy Cheese Stix 227g,Supermarket///Retail///Breakfast & Snacks,Herrs,Crunchy cheese stix snack.,,20.95,20.95,G,227,8,0.0,https://images.todoorstep.com/product/152500434/Ar.jpg?t=1744675200
en,139661,Xl XL Potato Chips Chili 12x21g,Supermarket///Retail///Breakfast & Snacks,Xl,XL Fresh Potato Chips Chili 12x21g are crispy potato chips with a spicy chili flavor  perfect for snack lovers seeking a flavorful kick anytime.,,15.75,15.75,G,21,8,0.0,https://images.todoorstep.com/product/151900284/Ar.jpg?t=1744675200
en,139666,"Celsius Sparkling Energy Drink Peach & Mango 12,Pack, 355ml Each",Supermarket///Retail///Beverages,Celsius,CELSIUS is a premium energy drink designed to help people live fit  exceed goals  and elevate their lives. Made with proven ingredients  it is vegan  gluten-free  and Kosher. CELSIUS' proprietary MetaPlus blend includes mango & peach  vitamin C  vitamin B  and chromium. It is available in 12 oz. slim cans and 12-packs for convenience.,,121.0,121.00,ML,355,6,0.0,https://images.todoorstep.com/product/151900348/Ar.jpg?t=1744675200
en,139882,Al Batal Cheese Corn Curls 20×15G,Supermarket///Retail///Breakfast & Snacks,Al Batal,Al Batal Cheese Corn Curls 20×15g  crunchy corn curls with a savory cheese flavor.,,11.95,11.95,G,15,8,0.0,https://images.todoorstep.com/product/150450189/Ar.jpg?t=1744675200
en,139885,Al Batal Cheese Balls 20×15G,Supermarket///Retail///Breakfast & Snacks,Al Batal,Al Batal Cheese Balls 20×15g  fun cheesy snack for cheese lovers.,,11.95,11.95,G,15,8,0.0,https://images.todoorstep.com/product/150500086/Ar.jpg?t=1744675200
en,139894,Al Batal Chips Ridges Cheese 155G,Supermarket///Retail///Breakfast & Snacks,Al Batal,Al Batal Ridges Cheese Chips 155g  crispy and delicious  ideal for a quick snack.,,6.25,6.25,G,155,8,0.0,https://images.todoorstep.com/product/150250056/Ar.jpg?t=1744675200
en,139961,Vileda Mop Box Spino Ultra 1PCS,Supermarket///Retail///Cleaning Products,Vileda,High-quality floor mop designed for easy removal of dirt and dust while keeping surfaces shiny and clean.,,155.75,155.75,PCS,1,8,0.0,https://images.todoorstep.com/product/149500097/Ar.jpg?t=1744675200
en,140023,Baja Instant Coffee Mixes 3in1 24X20g,Supermarket///Retail///Beverages,Baja,Baja Instant Coffee Mixes 3in1 24X20g combines coffee  creamer  and sugar in convenient single-serve sachets. Perfect for a quick  smooth  and flavorful coffee anytime.,,48.0,48.00,G,20,8,0.0,https://images.todoorstep.com/product/148550181/Ar.jpg?t=1744675200
en,140024,Baja Instant Coffee Mixes 2in1 24X13g,Supermarket///Retail///Beverages,Baja,Baja Instant Coffee Mixes 2in1 24X13g combines coffee and creamer in convenient single-serve sachets. Perfect for a quick  smooth  and creamy coffee anytime.,,35.25,35.25,G,13,8,0.0,https://images.todoorstep.com/product/148550199/Ar.jpg?t=1744675200
en,140025,Baja Instant Cappuccino Sachets 8X23g,Supermarket///Retail///Beverages,Baja,Baja Instant Cappuccino Sachets 8X23g provide a rich and creamy cappuccino experience in convenient single-serve sachets. Perfect for a quick and delicious coffee anytime.,,35.0,35.00,G,23,8,0.0,https://images.todoorstep.com/product/148550201/Ar.jpg?t=1744675200
en,140037,Baja Instant Coffee Latte Sachets 8X23g,Supermarket///Retail///Beverages,Baja,Baja Instant Coffee Latte Sachets 8X23g offer a rich and smooth Latte coffee experience in convenient single-serve sachets. Perfect for a quick and delicious coffee anytime.,,33.5,33.50,G,23,8,0.0,https://images.todoorstep.com/product/148600184/Ar.jpg?t=1744675200
en,140038,Baja Instant Coffee Mocha Sachets 8X23g,Supermarket///Retail///Beverages,Baja,Baja Instant Coffee Mocha Sachets 8X23g offer a rich and smooth mocha coffee experience in convenient single-serve sachets. Perfect for a quick and delicious coffee anytime.,,33.5,33.50,G,23,8,0.0,https://images.todoorstep.com/product/148600192/Ar.jpg?t=1744675200
en,140076,Thessalos Chilli Cheese 300g,Supermarket///Retail///Cheese & Cold Cuts,Thessalos,Premium cheese with chili taste.,,43.25,43.25,G,300,8,0.0,https://images.todoorstep.com/product/148050469/Ar.jpg?t=1744675200
en,140147,Loreal Pars Glycolic Bright Tissue Mask,Health & Beauty///Beauty///Personal Grooming,Loreal,Glycolic Bright Tissue Mask  infused with serum to nourish the skin and give an instant glow.,,15.25,15.25,PCS,1,8,0.0,https://images.todoorstep.com/product/148050400/Ar.jpg?t=1744675200
en,140170,Orient Gardens Salad Seasoning 50G,Fresh & Local///Nuts & Spices///Spices,Orient Gardens,Ready-to-use salad seasoning that enhances the flavor of all types of salads.,,18.5,18.50,G,50,8,0.0,https://images.todoorstep.com/product/147850181/Ar.jpg?t=1744675200
en,140219,Nuby Silicone Squeeze Feeder with Spoons 2pcs,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Silicone Squeeze Feeder with Spoons 2pcs,,41.0,41.00,PC,1,8,0.0,https://images.todoorstep.com/product/147500051/Ar.jpg?t=1753103152
en,140221,Nuby 180ml Bottle with Slow Flow Nipple,Supermarket///Retail///Care And Hygiene,Nuby,Nuby 180ml Bottle with Slow Flow Nipple,,31.25,31.25,PC,1,8,0.0,https://images.todoorstep.com/product/147500093/Ar.jpg?t=1752665493
en,140222,Nuby Twin Handle Trainer Cup 240ml,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Twin Handle Trainer Cup 240ml,,43.0,43.00,PC,1,8,0.0,https://images.todoorstep.com/product/147500106/Ar.jpg?t=1752665251
en,140226,Nuby Silicone Replacement Nipples Medium Flow 2pcs,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Silicone Replacement Nipples Medium Flow 2pcs,,16.48,16.48,PC,1,8,0.0,https://images.todoorstep.com/product/147500149/Ar.jpg?t=1752665479
en,140229,Nuby Overmold Heat Sensitive Spoon Set 4 Pieces,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Overmold Heat Sensitive Spoon Set 4 Pieces,,32.5,32.50,PC,1,8,0.0,https://images.todoorstep.com/product/147500211/Ar.jpg?t=1752665443
en,140230,Nuby Baby Care Kit Scissors With Plastic Handles And Nail Clippers 3 Pieces,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Baby Care Kit includes scissors with safe plastic handles and nail clippers  3 pieces set designed for gentle and safe baby grooming. Perfect for keeping your baby’s nails neat and trimmed with ease.,,29.75,29.75,PC,1,8,0.0,https://images.todoorstep.com/product/147500229/Ar.jpg?t=1752665454
en,140232,Nuby Ortho Pacifier With Handle Soother 2 Pieces,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Ortho Pacifier with handle soother 2 pieces is designed to comfort your baby while supporting natural oral development. Made with safe  durable materials  it provides soothing relief and easy handling.,,30.0,30.00,PC,1,8,0.0,https://images.todoorstep.com/product/147500245/Ar.jpg?t=1753103178
en,140238,Nuby Baby Bottle With Slow Flow Anti-Colic Nipple 270ml,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Baby Bottle with Slow Flow Anti-Colic Nipple 270ml is designed to reduce colic and provide a natural feeding experience. Perfect for newborns and young babies  ensuring comfort and easy feeding every time.,,16.88,16.88,PC,1,8,0.0,https://images.todoorstep.com/product/147500341/Ar.jpg?t=1753103181
en,140242,Nuby Powder Formula Dispenser With 4 Compartments,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Powder Formula Dispenser with 4 compartments is perfect for storing and carrying pre-measured formula powder. Ideal for travel and on-the-go feeding  ensuring convenience and hygiene for your baby.,,22.5,22.50,PC,1,8,0.0,https://images.todoorstep.com/product/147500392/Ar.jpg?t=1753103187
en,140243,Nuby Basic Bottle/Nipple Brush With Easy Grip Handle,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Basic Bottle/Nipple Brush features an easy-grip handle for comfortable cleaning of bottles and nipples. Designed for convenient and thorough cleaning  perfect for daily baby care.,,22.25,22.25,PC,1,8,0.0,https://images.todoorstep.com/product/147500405/Ar.jpg?t=1753103193
en,140245,Nuby Long Handle Overmolded Kids Spoon 1pc,Supermarket///Retail///Care And Hygiene,Nuby,Nuby Long Handle Weaning Spoon features a durable polyethylene (PE) overmolded handle for a comfortable grip. Designed for safe and easy feeding  it’s ideal for young children learning to eat independently.,,22.5,22.50,PC,1,8,0.0,https://images.todoorstep.com/product/147500421/Ar.jpg?t=1753103061
en,140300,Gran Cucina Chilli Bomb Sauce 130g,Supermarket///Retail///Packaged Products,Gran Cucina,Chilli Bomb hot sauce with bold flavor. Adds fiery spice to any dish.  ,,33.75,33.75,G,130,8,0.0,https://images.todoorstep.com/product/146800203/Ar.jpg?t=1744675200
en,140426,Jif Toilet Cleaner Anti-Bacterial Lime Power 500ml,Supermarket///Retail///Cleaning Products,Jif,Antibacterial toilet cleaner with lime freshness.,,4.95,4.95,ML,500,8,0.0,https://images.todoorstep.com/product/146000054/Ar.jpg?t=1757857804
en,140479,Fine Baby Diapers Size 2 Small Jumbo Pack 58pcs,Supermarket///Retail///Care And Hygiene,Fine Baby,Baby diapers  size 2 small  jumbo pack.,,46.0,46.00,PCS,1,4,0.0,https://images.todoorstep.com/product/145600111/Ar.jpg?t=1744675200
en,140500,J Casanova J. Casanova Paris Nourishing Sheen Spray with Vitamin E 200ml,Health & Beauty///Beauty///Hair Care,J Casanova,Nourishing hair sheen spray enriched with Vitamin E.,,15.25,15.25,ML,200,8,0.0,https://images.todoorstep.com/product/145450256/Ar.jpg?t=1744675200
en,140528,Lusine Date Cake 6×28g,Supermarket///Retail///Packaged Products,Lusine,Lusine Date Cake 6×28g  cake filled with natural dates  ideal as a healthy snack.,,7.0,7.00,G,28,8,0.0,https://images.todoorstep.com/product/145100328/Ar.jpg?t=1744675200
en,140536,Lusine Cardamom Cake 6×28g,Supermarket///Retail///Packaged Products,Lusine,Lusine Cardamom Cake 6×28g  aromatic cardamom-flavored cake  perfect for a light snack.,,7.0,7.00,G,28,8,0.0,https://images.todoorstep.com/product/145150131/Ar.jpg?t=1744675200
en,140538,Lusine Saffron Cake 6×28g,Supermarket///Retail///Packaged Products,Lusine,Lusine Saffron Cake 6×28g  small cake with rich saffron flavor  a traditional sweet treat.,,7.0,7.00,G,28,8,0.0,https://images.todoorstep.com/product/145150157/Ar.jpg?t=1744675200
en,140629,Nickelodeon Paw Patrol Toothbrush with Cover & Base,Health & Beauty///Beauty///Personal Grooming,Nickelodeon,Paw Patrol toothbrush with protective cover & base.,,17.25,17.25,PCS,1,8,0.0,https://images.todoorstep.com/product/144750071/Ar.jpg?t=1744675200
en,140634,Nickelodeon Hello Kitty Toothbrush with Cover & Base,Health & Beauty///Beauty///Personal Grooming,Nickelodeon,Hello Kitty kids toothbrush with cover & base.,,17.25,17.25,PCS,1,8,0.0,https://images.todoorstep.com/product/144750126/Ar.jpg?t=1744675200
en,140792,Samyang Buldak Habanero Lime Bundle 5×135g,Supermarket///Retail///Packaged Products,Samyang,Instant Buldak noodles with habanero lime flavor. Spicy and tangy for those who love heat.  ,,41.0,41.00,G,135,8,0.0,https://images.todoorstep.com/product/144300150/Ar.jpg?t=1744675200
en,140990,Green's Instant Yeast Tin 6x100g,Fresh & Local///Nuts & Spices///Spices,Green,Green's Instant Yeast Tin 6×100g  convenient storage for repeated baking use.,,48.25,48.25,G,100,8,0.0,https://images.todoorstep.com/product/142200323/Ar.jpg?t=1744675200
en,141215,Crystal Farms American Cheese Slices 226g,Supermarket///Retail///Cheese & Cold Cuts,Crystal Farms,Crystal Farms American Cheese Slices 226g are American cheese slices  convenient for sandwiches.,,38.5,38.50,G,226,8,0.0,https://images.todoorstep.com/product/141500287/Ar.jpg?t=1744675200
en,141301,Lusine Chocolate Brownie 4×50g,Supermarket///Retail///Packaged Products,Lusine,Lusine Chocolate Brownie 4×50g is chocolate brownie  a delicious treat for snacks and desserts.,,11.25,11.25,G,50,8,0.0,https://images.todoorstep.com/product/140850111/Ar.jpg?t=1744675200
en,141309,Baidar Tomato Paste 8×135g,Supermarket///Retail///Packaged Products,Baidar,Baidar Tomato Paste 8×135g is concentrated tomato paste  ready to use in cooking and sauces.,,14.0,14.00,G,135,8,0.0,https://images.todoorstep.com/product/140700244/Ar.jpg?t=1744675200
en,141311,Godiva Dark Chocolate with Sea Salt 12×32g,Supermarket///Retail///Breakfast & Snacks,Godiva,Godiva Dark Chocolate with Sea Salt 12×32g is premium dark chocolate with a touch of sea salt  ideal for desserts.,,77.0,77.00,G,32,8,0.0,https://images.todoorstep.com/product/140750057/Ar.jpg?t=1744675200
en,141684,Al Suman Saffron Arabic Coffee 10x30g,Supermarket///Retail///Beverages,Al Suman,Authentic Arabic coffee with saffron.,,88.25,88.25,G,30,8,0.0,https://images.todoorstep.com/product/139250151/Ar.jpg?t=1744675200
en,141691,Al Suman Cardamom Arabic Coffee 10x30g,Supermarket///Retail///Beverages,Al Suman,Traditional Arabic coffee with cardamom.,,78.75,78.75,G,30,8,0.0,https://images.todoorstep.com/product/139200082/Ar.jpg?t=1744675200
en,142007,Al Khair Emoji Karak Cardamom Without Sugar 12×15g,Supermarket///Retail///Beverages,Al Khair,Sugar-free mix with aromatic cardamom  smooth and fragrant flavor.,,27.5,27.50,G,15,8,0.0,https://images.todoorstep.com/product/137400451/Ar.jpg?t=1744675200
en,142009,Al Khair Emoji Karak Tea with Ginger Without Sugar 12×15g,Supermarket///Retail///Beverages,Al Khair,Sugar-free blend with ginger  warm and spicy taste.,,26.5,26.50,G,15,8,0.0,https://images.todoorstep.com/product/137400494/Ar.jpg?t=1744675200
en,142272,B Cola Can 30×250ml,Supermarket///Retail///Beverages,B Cola,B Cola Can 30×250ml is a refreshing soft drink  perfect for family and gatherings.,,34.95,34.95,ML,250,4,0.0,https://images.todoorstep.com/product/137400072/Ar.jpg?t=1744675200
en,142362,Move On Freeze Spray 200ml,Health & Beauty///Beauty///Pharmaceuticals,Move On,Move On Freeze Spray 200ml – Fast-acting cooling spray for muscle relief and soothing comfort.,,61.5,61.50,ML,200,8,0.0,https://images.todoorstep.com/product/137200097/Ar.jpg?t=1744675200
en,142512,Bigen Beard Color Natural Brown 80g,Health & Beauty///Beauty///Personal Grooming,Bigen,Bigen Beard Color Natural Brown 80g – Beard dye with a natural brown tone for even coverage.,,77.75,77.75,G,80,8,0.0,https://images.todoorstep.com/product/136900454/Ar.jpg?t=1744675200
en,142513,Bigen Beard Color Black Brown 80g,Health & Beauty///Beauty///Personal Grooming,Bigen,Bigen Beard Color Black Brown 80g – Beard dye in black brown shade for a bold style.,,77.75,77.75,G,80,8,0.0,https://images.todoorstep.com/product/136900462/Ar.jpg?t=1744675200
en,142514,Bigen Beard Color Dark Brown 80g,Health & Beauty///Beauty///Personal Grooming,Bigen,Bigen Beard Color Dark Brown 80g – Beard dye in dark brown for a natural and lasting look.,,77.75,77.75,G,80,8,0.0,https://images.todoorstep.com/product/136900471/Ar.jpg?t=1744675200
en,142610,Safio UHT Milk Plain 18×185ml,Supermarket///Retail///Packaged Products,Safio,Safio UHT Milk Plain 18×185ml – Long-life plain milk in convenient small packs.,,26.95,26.95,ML,185,6,0.0,https://images.todoorstep.com/product/136400581/Ar.jpg?t=1744675200
en,142668,Safio UHT Milk Strawberry 18×185ml,Supermarket///Retail///Packaged Products,Safio,Safio UHT Milk Strawberry 18×185ml – Long-life strawberry flavored milk in convenient mini packs.,,26.95,26.95,ML,185,6,0.0,https://images.todoorstep.com/product/136502501/Ar.jpg?t=1744675200
en,142669,Safio uht milkbanan 18x185ml,Supermarket///Retail///Packaged Products,Safio, Safio UHT Milkbanan is a delicious and nutritious blend of milk and banana flavor  packed in convenient 185ml cartons. This pack contains 18 cartons  perfect for on-the-go consumption or school lunches. Ultra-high temperature (UHT) processing ensures a long shelf life without refrigeration.,,36.0,36.00,ML,185,6,0.0,https://images.todoorstep.com/product/136502510/Ar.jpg?t=1744675200
en,142724,Fantazee Cheese Curls 12x25g,Supermarket///Retail///Breakfast & Snacks,Fantazee,Multipack of cheesy crunchy curls.,,18.0,18.00,G,25,8,0.0,https://images.todoorstep.com/product/136400257/Ar.jpg?t=1744675200
en,142772,Ondoliva Extra Virgin Olive Oil Spray 200ml,Fresh & Local///Fruits from farms///Ghee,Ondoliva,Convenient spray bottle of extra virgin olive oil.,,24.95,24.95,ML,200,8,0.0,https://images.todoorstep.com/product/135750212/Ar.jpg?t=1744675200
en,142856,Bugles Original 12x15g,Supermarket///Retail///Breakfast & Snacks,Bugles,Bugles Original 12×15g is a crunchy snack with original salted flavor  delicious and satisfying.,,12.95,12.95,G,15,8,0.0,https://images.todoorstep.com/product/135050072/Ar.jpg?t=1744675200
en,142860,Bugles Sweet Chili 12x15g,Supermarket///Retail///Breakfast & Snacks,Bugles,Bugles Sweet Chili 12×15g is a crunchy snack with sweet chili flavor  tasty and flavorful.,,12.95,12.95,G,15,8,0.0,https://images.todoorstep.com/product/135050144/Ar.jpg?t=1744675200
en,142872,Bugles Nacho Cheese 12x15g,Supermarket///Retail///Breakfast & Snacks,Bugles,Bugles Nacho Cheese 12×15g is a crunchy snack with nacho cheese flavor  flavorful and crispy.,,12.95,12.95,G,15,8,0.0,https://images.todoorstep.com/product/135100076/Ar.jpg?t=1744675200
en,142882,Bugles Ketchup 12x15g,Supermarket///Retail///Breakfast & Snacks,Bugles,Bugles Ketchup 12×15g is a crunchy snack with ketchup flavor  delicious and tasty.,,12.95,12.95,G,15,8,0.0,https://images.todoorstep.com/product/134950061/Ar.jpg?t=1744675200
en,142913,Bugles Smokin BBQ 12x15g,Supermarket///Retail///Breakfast & Snacks,Bugles,Bugles Smokin BBQ 12×15g is a crunchy snack with smoky BBQ flavor  tasty and satisfying.,,12.95,12.95,G,15,8,0.0,https://images.todoorstep.com/product/134950052/Ar.jpg?t=1744675200
en,142980,"Klasse Classic Malt Drink Pack 6 x 330ml

",Supermarket///Retail///Beverages,Klasse,Enjoy the refreshing taste of Klasse Strawberry Malt Drink in a convenient pack of 6 bottles  each 330ml. Perfect for sharing with friends or relaxing at home.,,27.5,27.50,L,1.95,6,0.0,https://images.todoorstep.com/product/134400165/Ar.jpg?t=1744675200
en,142984,"Klasse Strawberry Malt Drink Pack 6 x 330ml

",Supermarket///Retail///Beverages,Klasse,Enjoy the refreshing taste of Klasse Strawberry Malt Drink in a convenient pack of 6 bottles  each 330ml. Perfect for sharing with friends or relaxing at home with a fruity twist.,,27.5,27.50,L,1.95,6,0.0,https://images.todoorstep.com/product/134400211/Ar.jpg?t=1751462588
en,143211,Oral B Oral-B D505 pro 3000 rechargeable electric toothbrush,Health & Beauty///Beauty///Personal Grooming,Oral B,Oral-B D505 pro 3000 rechargeable electric toothbrush. Maintain a brighter smile with Oral-B Pro Clean 3 3000 electric toothbrush. Featuring a round head and gum pressure sensor technology  the rechargeable toothbrush powered by Braun provides a clinically proven superior clean vs a regular manual toothbrush. Its round head was designed with dentists to clean tooth by tooth for cleaner teeth and healthier gum. The toothbrush is also equipped with Gum Pressure Control technology that reduces brushing speed and alerts you to be gentler if you brush too hard. For optimal brushing and cleaning  the electric toothbrush has a built-in timer to help you keep brushing for at least 2 minutes  as recommended by dentists. Its small size makes it ideal for your trips and travels. Includes 3 cleaning modes: Daily Clean  Sensitive  and Whitening. Show off your whiter smile every day  sponsored by the world’s #1 dentist recommended brand  Oral-B. For best results  use with Oral-B & Crest Toothpaste  Floss and Mouthwash. See also the Kids electric toothbrush  water flosser  manual toothbrush  whitestrips  and replacement brush head ranges.,,304.25,304.25,PC,1,8,0.0,https://images.todoorstep.com/product/132450038/Ar.jpg?t=1752066371
en,143927,Heineken Beer Classic 6×330ml,Supermarket///Retail///Beverages,Heineken,Heineken Beer Classic 6×330ml is classic Heineken beer  refreshing and perfect to enjoy.,,59.75,59.75,ML,330,6,0.0,https://images.todoorstep.com/product/119600214/Ar.jpg?t=1744675200
en,143932,Ival Water Drop 24×200ml,Supermarket///Retail///Beverages,Ival,Ival Water Drop 24×200ml – Mini bottled water  easy to carry on the go.,,11.75,11.75,ML,200,5,0.0,https://images.todoorstep.com/product/119300140/Ar.jpg?t=1744675200
en,143933,Ival Water 48×200ml,Supermarket///Retail///Beverages,Ival,Ival Water 48×200ml – Light and portable water bottles for daily use.,,23.5,23.50,ML,200,5,0.0,https://images.todoorstep.com/product/119300166/Ar.jpg?t=1744675200
en,143934,Ival Water 40×330ml,Supermarket///Retail///Beverages,Ival,Ival Water 40×330ml – Refreshing bottled water with balanced minerals.,,23.5,23.50,ML,330,5,0.0,https://images.todoorstep.com/product/119300271/Ar.jpg?t=1744675200
en,143936,Oska Water 40×330ml,Supermarket///Retail///Beverages,Oska,Oska Water 40×330ml – Crisp natural water in convenient mid-size bottles.,,10.95,10.95,ML,330,5,0.0,https://images.todoorstep.com/product/119300297/Ar.jpg?t=1744675200
en,143937,Oska Water 48×200ml,Supermarket///Retail///Beverages,Oska,Oska Water 48×200ml – Fresh drinking water in compact bottles for everyday hydration.,,10.95,10.95,ML,200,5,0.0,https://images.todoorstep.com/product/119400061/Ar.jpg?t=1744675200
en,143938,Oska Water 24×600ml,Supermarket///Retail///Beverages,Oska,Oska Water 24×600ml – Pure bottled water in a handy pack size.,,18.25,18.25,ML,600,5,0.0,https://images.todoorstep.com/product/119400079/Ar.jpg?t=1744675200
